taxa_id,Kingdom,Phylum,Class,Orders,Family,Genus,Species,common_name,RecordsWithDenominators,NeoplasiaWithDenominators,NeoplasiaPrevalence,-,MalignancyKnown,Malignant,MalignancyPrevalence,PropMalignant,Benign,BenignPrevalence,PropBenign,--,RecordsFromAllSources,NeoplasiaFromAllSources,Necropsies,#Sources,SE_simple
765,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Brachypelma,Brachypelma smithi,Mexican Red-kneed Tarantula,23,0,0,-,0,0,0,NA,0,0,NA,-,23,0,23,3,0.208514414
2863,Animalia,Chordata,Actinopterygii,Perciformes,Monodactylidae,Monodactylus,Monodactylus argenteus,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,3,0.577350269
4330,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Tropheus,Tropheus duboisi,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
87,Animalia,Chordata,Aves,Charadriiformes,Jacanidae,Actophilornis,Actophilornis africanus,NA,5,1,0.2,-,1,1,0.2,1,0,0,0,-,5,1,5,3,0.447213595
3258,Animalia,Chordata,Actinopterygii,Characiformes,Alestidae,Phenacogrammus,Phenacogrammus interruptus,Congo Tetra,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,2,0.447213595
2823,Animalia,Chordata,Aves,Coraciiformes,Meropidae,Merops,Merops viridis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2710,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Madoqua,Madoqua guentheri,NA,11,1,0.090909091,-,1,1,0.090909091,1,0,0,0,-,11,1,11,2,0.301511345
1487,Animalia,Chordata,Aves,Craciformes,Cracidae,Crax,Crax alberti,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
4045,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna ferruginea,Ruddy shelduck,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
3959,Animalia,Chordata,Reptilia,Squamata,Agamidae,Stellagama,Stellagama stellio,NA,38,2,0.052631579,-,2,2,0.052631579,1,0,0,0,-,38,2,38,2,0.162221421
19672,Animalia,Ostariophysi,Cypriniformes,Cyprinoidea,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys molitrix,Silver carp,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
852,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua ducorpsii,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1258,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Chlorophonia,Chlorophonia pyrrhophrys,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3410,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,Poicephalus rufiventris,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1650,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Dendrochirus,Dendrochirus brachypterus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1990,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geotrygon,Geotrygon versicolor,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
4260,Animalia,Chordata,Reptilia,Squamata,Scincidae,Plestiodon,Tribolonotus gracilis,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,3,0.353553391
1160,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,Chamaeleo jacksonii,Jacksons Chameleon,10,0,0,-,0,0,0,NA,0,0,NA,-,10,0,10,5,0.316227766
1192,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chelmon,Chelmon rostratus,Copper-banded Butterfly Fish,13,0,0,-,0,0,0,NA,0,0,NA,-,13,0,13,5,0.277350098
19379,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Dynastes,Dynastes hercules,Hercules Beetle,11,0,0,-,0,0,0,NA,0,0,NA,-,11,0,11,1,0.301511345
19696,Animalia,Acanthopterygii,Perciformes,Labroidei,Pomacentridae,Chromis,Chromis acares,Midget Chromis,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
667,Animalia,Mollusca,Cephalopoda,Teuthida,Gonatidae,Berryteuthis,Berryteuthis magister,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4049,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,Tadorna variegata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1925,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Furcifer,Furcifer antimena,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
936,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus,Gray Wolf,36,12,0.333333333,-,27,9,0.25,0.740740741,2,0.055555556,0.259259259,-,52,28,36,18,0.166666667
814,Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,Bucephala clangula,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
19746,Animalia,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,Goodeinae,Characodon,Characodon lateralis,Rainbow Characodon,28,0,0,-,0,0,0,NA,0,0,NA,-,28,0,28,1,0.188982237
4012,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus audubonii,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,4,0.447213595
355,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,Anolis cristatellus,NA,5,1,0.2,-,1,0,0,0,1,0.2,1,-,5,1,5,3,0.447213595
4141,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis butleri,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4420,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,Ursus americanus,NA,4,1,0.25,-,1,1,0.25,1,0,0,0,-,4,1,4,3,0.5
10572,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,Ploceus cucullatus,Village Weaver,32,0,0,-,0,0,0,NA,0,0,NA,-,32,0,32,1,0.176776695
3477,Animalia,Chordata,Mammalia,Primates,Indriidae,Propithecus,Propithecus verreauxi,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
19644,Animalia,Euchelicerata,Arachnida,Araneae,Theraphosidae,Brachypelma,Brachypelma vagans,Red-rumped Bird-eating Spider,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3361,Animalia,Chordata,Reptilia,Squamata,Scincidae,Et,Plestiodon laticeps,NA,1,1,1,-,1,1,1,1,0,0,0,-,1,1,1,1,1
2626,Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophophorus,Lophophorus impejanus,NA,10,1,0.1,-,6,0,0,0,1,0.1,1,-,15,6,10,5,0.316227766
2376,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Ichthyosaura,Ichthyosaura alpestris,Alpine newt,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
2420,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Kinixys,Kinixys homeana,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
2344,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon megalopterus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
4509,Animalia,Chordata,Actinopterygii,Perciformes,Lethrinidae,Wattsia,Wattsia mossambica,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3906,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,Spatula discors,NA,7,1,0.142857143,-,1,1,0.142857143,1,0,0,0,-,7,1,7,5,0.377964473
651,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Bassariscus,Bassariscus sumichrasti,NA,9,5,0.555555556,-,5,3,0.333333333,0.6,2,0.222222222,0.4,-,9,5,9,7,0.333333333
1083,Animalia,Chordata,Amphibia,Anura,Ceratophryidae,Ceratophrys,Ceratophrys ornata,NA,27,0,0,-,5,0,0,0,0,0,1,-,32,5,27,17,0.19245009
4156,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Theloderma,Theloderma corticale,Tonkin bug-eyed frog,32,1,0.03125,-,1,1,0.03125,1,0,0,0,-,32,1,32,11,0.176776695
1108,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Cervus,Cervus canadensis,NA,14,3,0.214285714,-,3,3,0.214285714,1,0,0,0,-,14,3,14,5,0.267261242
1122,Animalia,Chordata,Actinopteri,Perciformes,Chaetodontidae,Chaetodon,Chaetodon capistratus,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,3,0.40824829
213,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma andersoni,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
904,Animalia,Chordata,Actinopterygii,Perciformes,Plesiopidae,Calloplesiops,Calloplesiops altivelis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3783,Animalia,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Myrichthys,Scuticaria tigrina,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
9127,Animalia,Chordata,Aves,Strigiformes,Strigidae,Ninox,Ninox rufa,Rufous-led Owl,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
1935,Animalia,Chordata,Mammalia,Primates,Galagonidae,Galago,Galago moholi,Moholi bushbaby,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
831,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,Burhinus capensis,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,3,0.447213595
1367,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Cochlearius,Cochlearius cochlearius,NA,2,0,0,-,5,0,0,1,0,0,0,-,7,5,2,3,0.707106781
3553,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus pluricinctus,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
2042,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracula,Gracula religiosa,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
209,Animalia,Chordata,Aves,Anseriformes,Anatidae,Amazonetta,Amazonetta brasiliensis,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,3,0.447213595
2390,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Iguana,Iguana delicatissima,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
17806,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Cyanocompsa,Cyanocompsa brissonii,Ultramarine grosbeak,13,0,0,-,0,0,0,NA,0,0,NA,-,13,0,13,1,0.277350098
2034,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,Gopherus flavomarginatus,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
19204,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,NA,NA,1,1,1,-,1,1,1,1,0,0,0,-,1,1,1,1,1
377,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,Anser anser,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
2725,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Manouria,Manouria impressa,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
693,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Bodianus,Bodianus eclancheri,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
19439,Animalia,Arthropoda,Insecta,Phasmatodea,Lonchodidae,Eurycantha,NA,NA,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,1,0.333333333
747,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bothrops,Bothrops insularis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
19516,Animalia,Chordata,Actinopterygii,Siluriformes,Loricariidae,Ancistrus,NA,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
3456,Animalia,Chordata,Actinopterygii,Siluriformes,Heptapteridae,Pimelodella,Prietella phreatophila,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1894,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco rusticolus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4106,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Taxidea,Taxidea taxus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1739,Animalia,Chordata,Actinopterygii,Gymnotiformes,Gymnotidae,Electrophorus,Electrophorus electricus,Electric eel,7,1,0.142857143,-,1,1,0.142857143,1,0,0,0,-,7,1,7,5,0.377964473
2750,Animalia,Chordata,Actinopterygii,Synbranchiformes,Mastacembelidae,Mastacembelus,Mastacembelus brichardi,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1388,Animalia,Chordata,Aves,Coliiformes,Coliidae,Colius,Colius striatus,NA,37,3,0.081081081,-,3,0,0,0,3,0.081081081,1,-,37,3,37,7,0.164398987
3548,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus beauharnaesii,NA,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,1,0.377964473
285,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas bernieri,Madagacar teal,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,2,0.377964473
1775,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Dendrophysa,Epinephelus itajara,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2111,Animalia,Chordata,Actinopterygii,Cypriniformes,Gyrinocheilidae,Gyrinocheilus,Gyrinocheilus aymonieri,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
2816,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,Mergus squamatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
550,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,Aspidoscelis uniparens,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
2356,Animalia,Chordata,Actinopterygii,Siluriformes,Sisoridae,Glyptothorax,Hypostomus plecostomus,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,3,0.577350269
19491,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Nimbochromis,NA,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1910,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Foudia,Foudia madagascariensis,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,3,0.447213595
3504,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Pseudanthias,Pseudanthias squamipinnis,Orange Fairy Basslet,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
4412,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus henkeli,NA,19,0,0,-,0,0,0,NA,0,0,NA,-,19,0,19,8,0.229415734
2236,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,Himantopus mexicanus,Black-winged stilt,18,2,0.111111111,-,2,1,0.055555556,0.5,1,0.055555556,0.5,-,18,2,18,6,0.23570226
4023,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Syncerus,Syncerus caffer,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1560,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,Ctenosaura macrolopha,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
714,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,Bombina bombina,NA,13,1,0.076923077,-,1,1,0.076923077,1,0,0,0,-,13,1,13,7,0.277350098
7640,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,Naja siamensis,Chinese Spitting Cobra,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
295,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sibirionetta,Anas formosa,Baikal Teal,43,0,0,-,0,0,0,NA,0,0,NA,-,43,0,43,1,0.15249857
2441,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Labidochromis,Labidochromis caeruleus,Blue streak hap,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,1,0.377964473
3140,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pantherophis,Pantherophis guttatus,Corn snake,67,23,0.343283582,-,33,16,0.23880597,0.787878788,7,0.104477612,0.212121212,-,77,33,67,27,0.122169444
482,Animalia,Chordata,Aves,Gruiformes,Rallidae,Aramides,Aramides cajanea,NA,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,6,0.333333333
2375,Animalia,Chordata,Amphibia,Gymnophiona,Ichthyophiidae,Ichthyophis,Ichthyophis beddomei,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,4,0.353553391
2066,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,Grus carunculata,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
3471,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Procnias,Procnias nudicollis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
19704,Animalia,Acanthopterygii,Perciformes,Labroidei,Labridae,Ctenolabrus,Ctenolabrus rupestris,Goldsinney Wrasse,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
1125,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,Chaetodon ephippium,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
2621,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,Lontra canadensis,North Americal River Otter,42,5,0.119047619,-,8,3,0.071428571,1,0,0,0,-,47,10,42,19,0.15430335
247,Animalia,Chordata,Reptilia,Squamata,Colubridae,Amphiesma,Amphiesma sanguineum,NA,11,0,0,-,0,0,0,NA,0,0,NA,-,11,0,11,1,0.301511345
19740,Animalia,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,Goodeinae,Allotoca,Allotoca goslinei,Banded Allotoca,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1427,Animalia,Chordata,Reptilia,Squamata,Boidae,Corallus,Corallus hortulanus,NA,6,1,0.166666667,-,1,1,0.166666667,1,0,0,0,-,6,1,6,4,0.40824829
1236,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Chiromantis,Chiromantis xerampelina,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
3736,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,Sayornis phoebe,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1344,Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Claudius,Claudius angustatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19718,Animalia,Osteoglossiformes,Osteoglossoidei,Osteoglossidae,Osteoglossinae,Osteoglossum,Osteoglossum ferreirai,Black arowana,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1825,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Eudicella,Eudicella gralli,Flamboyant Flower Beetle,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
13729,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Labrus,Labrus bergylta,Ballan Wrasse,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
2378,Animalia,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus,Ictalurus punctatus,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,4,0.40824829
3542,Animalia,Chordata,Aves,Galliformes,Phasianidae,Francolinus,Pternistis erckelii,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3578,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus porphyreus,NA,7,1,0.142857143,-,1,1,0.142857143,1,0,0,0,-,7,1,7,3,0.377964473
3306,Animalia,Chordata,Actinopterygii,Perciformes,Bathydraconidae,Bathydraco,Physignathus cocincinus,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,4,0.40824829
3169,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Paretroplus,Paretroplus kieneri,Kieneri,5,1,0.2,-,1,0,0,0,1,0.2,1,-,5,1,5,1,0.447213595
2932,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Naso,Naso lituratus,Lipstick Tang,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
672,Animalia,Arthropoda,Malacostraca,Decapoda,Diogenidae,Birgus,Birgus latro,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1519,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus atrox,Western diamond back rattlesnake,27,1,0.037037037,-,1,1,0.037037037,1,0,0,0,-,27,1,27,12,0.19245009
3544,Animalia,Chordata,Aves,Pteroclidiformes,Pteroclididae,Pterocles,Pterocles quadricinctus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2031,Animalia,Chordata,Reptilia,Squamata,Colubridae,Gonyosoma,Gonyosoma oxycephalum,Red Tail Racer Snake,11,3,0.272727273,-,3,3,0.272727273,1,0,0,0,-,11,3,11,6,0.301511345
19742,Animalia,Acanthopterygii,Perciformes,Cichliformes,Cichlidae,Paretroplus,Paretroplus maculatus,Damba cichlid,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,1,0.353553391
4132,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Notolabrus,Thalassoma bifasciatum,NA,5,1,0.2,-,1,1,0.2,1,0,0,0,-,5,1,5,4,0.447213595
3666,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhina,Rhina ancylostoma,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4051,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,Taeniopygia bichenovii,NA,32,1,0.03125,-,1,0,0,0,1,0.03125,1,-,32,1,32,5,0.176776695
19326,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Bactrocera,Bactrocera salamander,Salamander,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2200,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Heniochus,Heniochus diphreutes,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,4,0.447213595
4296,Animalia,Chordata,Reptilia,Squamata,Viperidae,Trimeresurus,Trimeresurus popeiorum,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4021,Animalia,Chordata,Actinopteri,Perciformes,Synanceiidae,Synanceia,Synanceia horrida,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
9020,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Trichoglossus,Trichoglossus johnstoniae,Mount Apo Lorikeet,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
3257,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Phelsuma,Phelsuma standingi,Standings Day Gecko,22,0,0,-,0,0,0,NA,0,0,NA,-,22,0,22,11,0.213200716
1234,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Chiromantis,Chiromantis inexpectatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1203,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,Chelonoidis carbonaria,Red footed tortoise,16,0,0,-,0,0,0,NA,0,0,NA,-,16,0,16,6,0.25
922,Animalia,Chordata,Aves,Passeriformes,Eurylaimidae,Calyptomena,Calyptomena viridis,NA,17,2,0.117647059,-,1,0,0,0,1,0.058823529,1,-,17,2,17,6,0.242535625
3917,Animalia,Chordata,Actinopterygii,Siluriformes,Bagridae,Sperata,Sperata aor,NA,2,1,0.5,-,1,1,0.5,1,0,0,0,-,2,1,2,1,0.707106781
3353,Animalia,Chordata,Teleostei,Perciformes,Haemulidae,Plectorhinchus,Plectorhinchus chaetodonoides,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2170,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Hemidactylus,Hemidactylus turcicus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3663,Animalia,Chordata,Actinopterygii,Perciformes,Rhamphocottidae,Rhamphocottus,Rhamphocottus richardsonii,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
10557,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula pinon,Pinon Imperial Pigeon,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4478,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Vini,Vini australis,Blue crowned lory,27,0,0,-,0,0,0,NA,0,0,NA,-,27,0,27,3,0.19245009
19144,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,Oenanthe oenanthe,Wheatear,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2537,Animalia,Chordata,Actinopterygii,Lepisosteiformes,Lepisosteidae,Lepisosteus,Lepisosteus osseus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
19393,Animalia,Ostariophysi,Cypriniformes,Cyprinoidea,Cyprinidae,Puntius,Puntius lateristriga,Spanner Barb,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
2359,Animalia,Chordata,Amphibia,Anura,Hylidae,Hypsiboas,Hypsiboas caingua,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3454,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Potorous,Potorous tridactylus,Long-nosed Potoroo,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,2,0.353553391
85,Animalia,Chordata,Reptilia,Testudines,Emydidae,Actinemys,Actinemys marmorata,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,13,0,13,5,0.277350098
3630,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,Raja clavata,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
4231,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Sebastidae,Trachyscorpia,Trachyscorpia cristulata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2124,Animalia,Chordata,Actinopterygii,Perciformes,Haemulidae,Haemulon,Haemulon sciurus,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
